project,period,annual_fixed_cost_per_mw_year,annual_fixed_cost_per_mwh_year
p_wind_Argentina_AR405,2020,0.0,0
p_solar_Brazil_BR2085,2045,0.0,0
p_solar_Brazil_BR1885,2040,80073.93927507054,0
p_solar_Argentina_AR184,2030,0.0,0
p_solar_Brazil_BR2804,2020,0.0,0
p_solar_Brazil_BR883,2040,0.0,0
p_wind_Argentina_AR757,2045,0.0,0
p_solar_Argentina_AR615,2020,0.0,0
p_wind_Brazil_BR2707,2020,0.0,0
p_solar_Brazil_BR1290,2030,0.0,0
p_solar_Brazil_BR1629,2050,81271.80897889941,0
p_wind_Chile_CL79,2045,0.0,0
p_solar_Brazil_BR2333,2020,0.0,0
p_wind_Uruguay_UY48,2040,0.0,0
p_wind_Brazil_BR2836,2050,0.0,0
p_solar_Brazil_BR2346,2045,0.0,0
p_solar_Paraguay_PY62,2035,0.0,0
p_solar_Brazil_BR1256,2045,0.0,0
p_wind_Argentina_AR307,2030,0.0,0
p_solar_Brazil_BR2806,2030,92950.41710924395,0
p_solar_Argentina_AR848,2030,0.0,0
p_solar_Uruguay_UY13,2045,0.0,0
p_solar_Brazil_BR1025,2025,0.0,0
p_wind_Argentina_AR565,2050,0.0,0
p_solar_Uruguay_UY20,2050,0.0,0
p_wind_Argentina_AR723,2045,0.0,0
p_wind_Argentina_AR815,2040,0.0,0
p_solar_Brazil_BR2833,2050,94366.51474609737,0
p_wind_Brazil_BR983,2035,0.0,0
p_solar_Brazil_BR2455,2020,0.0,0
p_solar_Argentina_AR612,2045,0.0,0
p_wind_Argentina_AR259,2035,0.0,0
p_wind_Argentina_AR300,2020,0.0,0
p_wind_Argentina_AR797,2050,0.0,0
p_wind_Argentina_AR561,2030,0.0,0
p_solar_Argentina_AR387,2050,0.0,0
p_solar_Brazil_BR2166,2040,0.0,0
p_solar_Argentina_AR877,2025,0.0,0
p_solar_Argentina_AR907,2040,0.0,0
p_wind_Argentina_AR527,2045,0.0,0
p_wind_Brazil_BR2829,2030,0.0,0
p_solar_Argentina_AR331,2035,88502.4771297614,0
p_wind_Brazil_BR2649,2025,0.0,0
p_solar_Argentina_AR293,2020,0.0,0
p_wind_Brazil_BR2762,2040,0.0,0
p_solar_Argentina_AR366,2050,0.0,0
p_solar_Brazil_BR834,2040,0.0,0
p_solar_Argentina_AR457,2030,0.0,0
p_solar_Brazil_BR2761,2050,83560.88005435874,0
p_wind_Argentina_AR721,2025,0.0,0
p_solar_Brazil_BR2569,2040,0.0,0
p_solar_Paraguay_PY83,2050,0.0,0
p_solar_Argentina_AR203,2040,0.0,0
p_wind_Argentina_AR1014,2020,0.0,0
p_wind_Argentina_AR508,2020,0.0,0
p_wind_Argentina_AR995,2020,0.0,0
p_solar_Brazil_BR2567,2025,0.0,0
p_solar_Paraguay_PY92,2050,75952.66798874701,0
p_solar_Brazil_BR2132,2050,76921.55008031432,0
p_solar_Argentina_AR910,2045,0.0,0
p_solar_Argentina_AR239,2050,0.0,0
p_wind_Argentina_AR1067,2025,0.0,0
p_wind_Argentina_AR1017,2050,0.0,0
p_solar_Argentina_AR614,2025,0.0,0
p_solar_Chile_CL285,2030,0.0,0
p_solar_Brazil_BR2681,2035,0.0,0
p_solar_Brazil_BR2780,2050,92181.37040914196,0
p_solar_Brazil_BR2269,2020,0.0,0
P_Argentina_Coal_Sub,2030,0.0,0
p_solar_Brazil_BR2312,2040,0.0,0
p_wind_Paraguay_PY18,2050,0.0,0
p_wind_Uruguay_UY20,2040,0.0,0
p_solar_Uruguay_UY28,2050,0.0,0
p_solar_Brazil_BR2610,2030,0.0,0
p_solar_Brazil_BR1756,2050,79702.43361847567,0
p_solar_Paraguay_PY76,2035,0.0,0
p_wind_Argentina_AR564,2020,0.0,0
p_wind_Argentina_AR253,2045,0.0,0
p_wind_Argentina_AR1099,2030,0.0,0
p_wind_Argentina_AR966,2045,0.0,0
p_solar_Brazil_BR1088,2050,76399.95603104687,0
p_solar_Brazil_BR2836,2045,87181.44957084823,0
p_solar_Paraguay_PY126,2035,0.0,0
p_wind_Argentina_AR170,2020,0.0,0
p_solar_Argentina_AR290,2050,0.0,0
p_wind_Argentina_AR604,2025,0.0,0
p_solar_Brazil_BR2740,2030,89397.40947546612,0
p_wind_Paraguay_PY4,2030,0.0,0
p_solar_Brazil_BR1264,2020,0.0,0
p_solar_Brazil_BR2253,2025,0.0,0
p_wind_Argentina_AR113,2050,0.0,0
p_wind_Chile_CL243,2030,0.0,0
p_solar_Brazil_BR2797,2045,90578.33693220586,0
p_solar_Argentina_AR559,2025,0.0,0
p_wind_Paraguay_PY49,2035,0.0,0
p_wind_Brazil_BR2753,2035,0.0,0
p_wind_Paraguay_PY14,2035,0.0,0
p_solar_Argentina_AR657,2045,0.0,0
p_solar_Brazil_BR2072,2035,0.0,0
p_solar_Argentina_AR911,2035,0.0,0
p_solar_Brazil_BR2809,2045,88829.43126385896,0
p_wind_Argentina_AR900,2030,0.0,0
p_wind_Brazil_BR2788,2030,0.0,0
p_wind_Argentina_AR375,2035,0.0,0
p_wind_Argentina_AR568,2020,0.0,0
p_wind_Argentina_AR420,2045,0.0,0
p_wind_Argentina_AR693,2020,0.0,0
p_solar_Brazil_BR967,2040,0.0,0
p_wind_Brazil_BR1777,2045,149892.65009933518,0
p_wind_Argentina_AR1087,2050,0.0,0
p_solar_Chile_CL254,2025,0.0,0
p_wind_Uruguay_UY65,2050,0.0,0
p_solar_Argentina_AR538,2040,0.0,0
p_solar_Argentina_AR288,2050,0.0,0
p_solar_Argentina_AR365,2045,0.0,0
p_wind_Argentina_AR962,2050,0.0,0
p_solar_Argentina_AR63,2045,0.0,0
p_solar_Brazil_BR2264,2035,0.0,0
p_wind_Argentina_AR78,2025,0.0,0
p_solar_Chile_CL231,2040,0.0,0
p_wind_Argentina_AR171,2040,0.0,0
p_solar_Argentina_AR225,2020,0.0,0
p_solar_Argentina_AR185,2040,0.0,0
p_solar_Brazil_BR1872,2025,0.0,0
p_solar_Brazil_BR1133,2020,0.0,0
p_solar_Brazil_BR1196,2045,76625.64741623457,0
p_wind_Argentina_AR166,2025,0.0,0
p_wind_Brazil_BR1504,2040,0.0,0
p_wind_Paraguay_PY61,2040,0.0,0
p_solar_Brazil_BR1549,2035,0.0,0
p_solar_Argentina_AR344,2030,0.0,0
p_wind_Argentina_AR519,2050,0.0,0
p_solar_Argentina_AR874,2035,0.0,0
p_wind_Argentina_AR472,2050,0.0,0
p_solar_Brazil_BR2708,2040,0.0,0
p_solar_Paraguay_PY104,2035,0.0,0
p_solar_Uruguay_UY48,2020,0.0,0
p_solar_Argentina_AR581,2025,0.0,0
p_solar_Brazil_BR2036,2050,79792.25883827188,0
p_solar_Brazil_BR746,2020,0.0,0
p_wind_Argentina_AR219,2020,0.0,0
p_solar_Brazil_BR2122,2035,0.0,0
p_solar_Brazil_BR2378,2035,88853.91704517064,0
p_wind_Argentina_AR114,2045,0.0,0
p_solar_Argentina_AR455,2035,0.0,0
p_wind_Brazil_BR1219,2035,0.0,0
p_wind_Argentina_AR416,2040,0.0,0
p_solar_Argentina_AR537,2050,0.0,0
p_wind_Argentina_AR777,2040,0.0,0
p_wind_Argentina_AR984,2040,0.0,0
p_solar_Argentina_AR468,2030,0.0,0
p_wind_Brazil_BR2726,2040,0.0,0
p_wind_Argentina_AR125,2050,0.0,0
p_wind_Paraguay_PY25,2040,0.0,0
p_solar_Uruguay_UY37,2035,87093.27778733383,0
p_solar_Argentina_AR304,2040,0.0,0
p_solar_Brazil_BR824,2025,0.0,0
p_wind_Argentina_AR878,2045,0.0,0
p_wind_Argentina_AR473,2050,0.0,0
p_solar_Chile_CL210,2025,0.0,0
p_solar_Chile_CL276,2020,0.0,0
p_solar_Brazil_BR2335,2020,0.0,0
p_solar_Paraguay_PY60,2025,0.0,0
p_wind_Uruguay_UY42,2030,0.0,0
p_solar_Brazil_BR1555,2025,0.0,0
p_solar_Uruguay_UY6,2045,0.0,0
p_solar_Chile_CL201,2025,0.0,0
P_Chile_Coal_IGCC,2035,0.0,0
p_wind_Argentina_AR1047,2050,0.0,0
p_solar_Argentina_AR350,2030,0.0,0
p_solar_Chile_CL286,2045,0.0,0
p_wind_Paraguay_PY13,2050,0.0,0
p_wind_Argentina_AR619,2030,0.0,0
p_wind_Argentina_AR1094,2020,0.0,0
p_wind_Brazil_BR2772,2035,181707.33341446958,0
p_solar_Paraguay_PY51,2040,0.0,0
P_Chile_Coal_Sup,2045,0.0,0
p_solar_Argentina_AR576,2040,0.0,0
p_solar_Argentina_AR653,2030,0.0,0
p_solar_Brazil_BR2456,2050,83239.1402445982,0
p_solar_Argentina_AR359,2025,0.0,0
p_wind_Argentina_AR794,2045,0.0,0
p_wind_Brazil_BR2780,2040,0.0,0
p_solar_Brazil_BR2076,2030,0.0,0
p_solar_Argentina_AR255,2020,0.0,0
p_wind_Brazil_BR2735,2040,0.0,0
p_wind_Uruguay_UY49,2045,0.0,0
p_solar_Brazil_BR2759,2040,88234.60324678391,0
p_solar_Brazil_BR917,2040,0.0,0
p_solar_Brazil_BR2180,2050,77022.69880333194,0
p_solar_Argentina_AR514,2030,0.0,0
p_wind_Argentina_AR477,2040,0.0,0
p_solar_Brazil_BR2722,2040,0.0,0
p_wind_Argentina_AR850,2025,0.0,0
p_solar_Argentina_AR687,2050,0.0,0
p_wind_Argentina_AR165,2020,0.0,0
p_wind_Brazil_BR1713,2020,0.0,0
p_solar_Chile_CL99,2035,0.0,0
p_solar_Paraguay_PY118,2040,0.0,0
p_wind_Argentina_AR312,2035,0.0,0
p_solar_Brazil_BR874,2020,0.0,0
p_wind_Chile_CL292,2040,0.0,0
p_solar_Argentina_AR324,2020,0.0,0
p_solar_Argentina_AR659,2020,0.0,0
p_solar_Argentina_AR283,2040,0.0,0
p_solar_Argentina_AR416,2025,0.0,0
p_wind_Paraguay_PY17,2050,151739.15147819306,0
p_wind_Paraguay_PY23,2030,0.0,0
p_wind_Paraguay_PY29,2030,0.0,0
p_solar_Argentina_AR490,2025,0.0,0
p_wind_Argentina_AR1000,2050,0.0,0
p_wind_Argentina_AR168,2045,0.0,0
p_wind_Brazil_BR1039,2040,0.0,0
p_solar_Brazil_BR1815,2035,0.0,0
p_solar_Brazil_BR1409,2040,0.0,0
p_wind_Argentina_AR730,2030,0.0,0
p_solar_Brazil_BR2709,2030,0.0,0
p_solar_Brazil_BR1332,2020,0.0,0
p_solar_Brazil_BR2639,2040,0.0,0
p_solar_Brazil_BR2807,2050,73301.57909026716,0
p_solar_Brazil_BR1404,2035,0.0,0
p_solar_Brazil_BR2079,2020,0.0,0
p_solar_Chile_CL241,2050,0.0,0
p_wind_Argentina_AR697,2025,0.0,0
p_wind_Argentina_AR85,2020,0.0,0
p_solar_Argentina_AR285,2025,0.0,0
p_wind_Brazil_BR2564,2030,0.0,0
p_wind_Brazil_BR2774,2040,0.0,0
p_wind_Brazil_BR2800,2020,0.0,0
p_solar_Brazil_BR2034,2045,81552.63838162828,0
p_wind_Chile_CL289,2030,0.0,0
p_solar_Argentina_AR511,2045,0.0,0
p_wind_Argentina_AR689,2035,0.0,0
p_solar_Paraguay_PY133,2030,0.0,0
p_wind_Chile_CL168,2050,0.0,0
p_solar_Brazil_BR2773,2050,87239.11707792143,0
p_solar_Brazil_BR2461,2030,87396.05278405793,0
p_wind_Argentina_AR308,2020,0.0,0
p_wind_Argentina_AR603,2040,0.0,0
p_wind_Argentina_AR812,2040,0.0,0
p_solar_Brazil_BR1412,2050,79416.2905588867,0
p_solar_Paraguay_PY71,2045,0.0,0
p_solar_Brazil_BR2525,2040,0.0,0
p_wind_Argentina_AR922,2045,0.0,0
p_solar_Brazil_BR2496,2040,83945.34526787013,0
p_solar_Brazil_BR2739,2025,0.0,0
p_solar_Argentina_AR153,2035,0.0,0
p_wind_Argentina_AR771,2020,0.0,0
p_solar_Brazil_BR2386,2045,81032.29591162168,0
p_solar_Chile_CL128,2040,0.0,0
p_wind_Uruguay_UY13,2020,0.0,0
p_solar_Brazil_BR2600,2035,0.0,0
p_solar_Brazil_BR2603,2035,0.0,0
p_solar_Argentina_AR410,2050,0.0,0
p_solar_Argentina_AR103,2050,0.0,0
p_solar_Brazil_BR1205,2025,0.0,0
p_solar_Brazil_BR1073,2035,0.0,0
p_solar_Brazil_BR2134,2050,77503.1046110467,0
p_wind_Chile_CL97,2020,0.0,0
p_wind_Chile_CL49,2030,0.0,0
p_solar_Argentina_AR661,2045,0.0,0
P_Brazil_Gas_CCGT,2035,104983.87987105342,0
p_solar_Brazil_BR2611,2020,0.0,0
p_solar_Brazil_BR2127,2045,83461.31649687326,0
p_solar_Brazil_BR2459,2035,0.0,0
p_solar_Brazil_BR980,2040,0.0,0
p_solar_Uruguay_UY15,2020,0.0,0
p_wind_Argentina_AR560,2040,0.0,0
p_wind_Uruguay_UY44,2020,0.0,0
p_wind_Chile_CL215,2030,0.0,0
p_solar_Brazil_BR2340,2035,0.0,0
p_solar_Brazil_BR2649,2030,0.0,0
p_solar_Argentina_AR487,2040,0.0,0
p_solar_Brazil_BR715,2045,0.0,0
p_wind_Argentina_AR414,2040,0.0,0
p_wind_Argentina_AR614,2050,0.0,0
p_wind_Argentina_AR360,2030,0.0,0
p_wind_Chile_CL28,2040,0.0,0
p_wind_Argentina_AR606,2045,0.0,0
p_wind_Paraguay_PY11,2050,0.0,0
p_solar_Argentina_AR460,2025,0.0,0
p_solar_Brazil_BR2778,2025,0.0,0
p_wind_Brazil_BR2602,2045,0.0,0
p_solar_Brazil_BR2575,2040,89801.7716686492,0
p_solar_Brazil_BR2782,2050,87748.48390425486,0
p_solar_Uruguay_UY33,2035,0.0,0
p_solar_Argentina_AR412,2040,0.0,0
p_solar_Argentina_AR300,2050,0.0,0
p_solar_Uruguay_UY35,2045,79093.20266000739,0
p_solar_Argentina_AR199,2020,0.0,0
p_wind_Uruguay_UY8,2030,0.0,0
p_wind_Argentina_AR719,2040,0.0,0
p_solar_Brazil_BR1926,2035,0.0,0
p_solar_Brazil_BR1483,2025,0.0,0
p_solar_Brazil_BR1019,2045,0.0,0
p_solar_Brazil_BR2766,2035,88043.33663203666,0
p_solar_Argentina_AR142,2020,0.0,0
p_wind_Argentina_AR518,2020,0.0,0
p_wind_Brazil_BR2674,2050,0.0,0
p_wind_Brazil_BR2748,2025,0.0,0
p_solar_Argentina_AR424,2020,0.0,0
p_wind_Argentina_AR870,2025,0.0,0
p_wind_Chile_CL95,2045,0.0,0
p_solar_Argentina_AR452,2045,0.0,0
p_solar_Brazil_BR1479,2040,0.0,0
p_solar_Brazil_BR2798,2025,0.0,0
p_solar_Argentina_AR401,2050,0.0,0
p_solar_Brazil_BR2071,2045,0.0,0
p_solar_Brazil_BR2675,2050,80324.19309826562,0
p_solar_Chile_CL176,2020,0.0,0
p_solar_Argentina_AR621,2035,0.0,0
p_wind_Argentina_AR985,2050,0.0,0
p_solar_Argentina_AR174,2020,0.0,0
p_solar_Paraguay_PY74,2035,0.0,0
p_wind_Brazil_BR1223,2050,0.0,0
p_solar_Brazil_BR2082,2040,0.0,0
p_solar_Brazil_BR2387,2030,0.0,0
p_solar_Argentina_AR244,2025,0.0,0
p_solar_Argentina_AR437,2050,95513.06961754095,0
p_solar_Argentina_AR339,2040,0.0,0
p_wind_Argentina_AR1091,2040,0.0,0
p_solar_Argentina_AR36,2025,0.0,0
p_solar_Argentina_AR37,2020,0.0,0
p_wind_Argentina_AR809,2045,0.0,0
p_wind_Uruguay_UY21,2050,0.0,0
p_solar_Brazil_BR823,2020,0.0,0
p_wind_Argentina_AR572,2030,0.0,0
p_solar_Brazil_BR931,2050,0.0,0
p_solar_Brazil_BR2571,2035,0.0,0
p_solar_Argentina_AR689,2035,0.0,0
p_solar_Argentina_AR360,2030,0.0,0
p_wind_Argentina_AR879,2020,0.0,0
p_wind_Brazil_BR2679,2035,0.0,0
p_solar_Brazil_BR523,2020,0.0,0
p_solar_Brazil_BR2130,2035,0.0,0
p_solar_Brazil_BR2037,2040,0.0,0
p_wind_Argentina_AR81,2030,0.0,0
p_solar_Argentina_AR35,2030,0.0,0
p_solar_Brazil_BR924,2040,0.0,0
p_solar_Chile_CL164,2025,0.0,0
p_solar_Brazil_BR1625,2050,78619.04982328729,0
p_wind_Argentina_AR1024,2035,0.0,0
p_solar_Argentina_AR510,2040,0.0,0
p_solar_Chile_CL174,2045,0.0,0
p_solar_Brazil_BR1339,2035,0.0,0
p_wind_Uruguay_UY20,2045,0.0,0
p_wind_Argentina_AR803,2045,0.0,0
p_wind_Argentina_AR562,2045,0.0,0
P_Paraguay_Biomass,2040,0.0,0
p_solar_Brazil_BR1265,2025,0.0,0
p_wind_Brazil_BR1358,2035,0.0,0
p_solar_Brazil_BR681,2040,0.0,0
p_solar_Argentina_AR775,2040,0.0,0
p_solar_Brazil_BR1878,2020,0.0,0
p_solar_Brazil_BR2044,2035,0.0,0
p_solar_Argentina_AR421,2035,0.0,0
p_solar_Brazil_BR2298,2040,83837.77554745492,0
p_solar_Brazil_BR2391,2045,80316.91723418304,0
p_solar_Brazil_BR2832,2045,91076.96213546896,0
p_wind_Argentina_AR1040,2045,0.0,0
p_wind_Argentina_AR517,2045,0.0,0
p_solar_Brazil_BR965,2035,0.0,0
p_wind_Argentina_AR994,2030,0.0,0
p_solar_Brazil_BR2178,2050,79266.29360623598,0
p_wind_Chile_CL2,2020,0.0,0
p_wind_Brazil_BR1646,2035,0.0,0
p_solar_Brazil_BR2430,2025,0.0,0
p_wind_Argentina_AR367,2025,0.0,0
p_wind_Argentina_AR557,2040,0.0,0
p_wind_Brazil_BR2144,2050,0.0,0
p_solar_Brazil_BR1089,2020,0.0,0
p_solar_Brazil_BR2207,2050,80886.20141673903,0
p_wind_Brazil_BR2484,2040,0.0,0
P_Brazil_Coal_Sub,2050,0.0,0
p_wind_Brazil_BR1430,2050,0.0,0
p_solar_Paraguay_PY53,2035,0.0,0
p_wind_Argentina_AR833,2025,0.0,0
p_solar_Argentina_AR845,2050,0.0,0
p_solar_Chile_CL162,2045,0.0,0
p_solar_Brazil_BR2165,2025,0.0,0
p_solar_Chile_CL213,2030,0.0,0
p_solar_Chile_CL129,2020,0.0,0
p_solar_Brazil_BR2263,2050,80205.08776731558,0
p_solar_Brazil_BR2084,2050,78594.34783319576,0
p_solar_Brazil_BR1932,2040,81650.01122256853,0
p_solar_Brazil_BR679,2040,0.0,0
p_wind_Brazil_BR1501,2025,0.0,0
p_solar_Brazil_BR1206,2045,78275.83083698756,0
p_wind_Argentina_AR319,2040,0.0,0
p_solar_Brazil_BR1679,2030,0.0,0
p_solar_Brazil_BR1084,2050,0.0,0
p_solar_Chile_CL177,2045,0.0,0
p_solar_Argentina_AR99,2020,0.0,0
p_wind_Argentina_AR684,2035,0.0,0
p_solar_Argentina_AR737,2025,0.0,0
p_solar_Brazil_BR2775,2025,0.0,0
p_wind_Argentina_AR1095,2050,0.0,0
p_wind_Brazil_BR2709,2025,0.0,0
p_solar_Brazil_BR2714,2035,90526.1107215812,0
p_wind_Paraguay_PY3,2020,0.0,0
p_wind_Uruguay_UY62,2050,0.0,0
p_wind_Argentina_AR423,2050,0.0,0
p_wind_Argentina_AR960,2045,0.0,0
p_wind_Uruguay_UY57,2050,0.0,0
p_solar_Brazil_BR1144,2020,0.0,0
p_solar_Chile_CL239,2020,0.0,0
p_wind_Brazil_BR2613,2030,0.0,0
p_wind_Argentina_AR1112,2025,0.0,0
p_solar_Brazil_BR1197,2025,0.0,0
p_wind_Argentina_AR766,2035,0.0,0
p_wind_Brazil_BR2747,2040,0.0,0
p_solar_Chile_CL193,2040,0.0,0
p_wind_Uruguay_UY39,2030,0.0,0
p_solar_Argentina_AR129,2020,0.0,0
p_solar_Argentina_AR271,2030,0.0,0
p_solar_Brazil_BR2769,2045,89373.37804091796,0
p_solar_Brazil_BR1554,2035,0.0,0
p_solar_Brazil_BR1613,2020,0.0,0
p_wind_Argentina_AR902,2035,0.0,0
p_solar_Argentina_AR246,2050,0.0,0
p_solar_Argentina_AR483,2025,95816.58663782709,0
p_solar_Paraguay_PY124,2035,0.0,0
p_solar_Argentina_AR579,2020,0.0,0
p_wind_Argentina_AR790,2045,0.0,0
p_solar_Brazil_BR786,2025,0.0,0
p_solar_Chile_CL272,2040,0.0,0
p_solar_Brazil_BR927,2040,0.0,0
p_solar_Chile_CL253,2025,0.0,0
p_wind_Argentina_AR378,2045,0.0,0
p_wind_Uruguay_UY66,2040,0.0,0
p_solar_Argentina_AR135,2050,0.0,0
p_wind_Argentina_AR905,2045,0.0,0
p_wind_Argentina_AR403,2030,0.0,0
p_wind_Argentina_AR687,2045,0.0,0
p_wind_Brazil_BR1359,2025,0.0,0
p_wind_Paraguay_PY5,2030,0.0,0
p_solar_Brazil_BR2822,2020,0.0,0
p_solar_Brazil_BR1760,2020,0.0,0
p_solar_Chile_CL97,2040,0.0,0
p_wind_Argentina_AR169,2020,0.0,0
p_wind_Brazil_BR2051,2035,0.0,0
p_solar_Brazil_BR822,2040,0.0,0
p_solar_Argentina_AR139,2035,0.0,0
p_wind_Argentina_AR970,2040,0.0,0
p_wind_Argentina_AR986,2045,0.0,0
p_wind_Argentina_AR369,2025,0.0,0
p_solar_Brazil_BR1135,2040,0.0,0
p_wind_Brazil_BR1222,2025,0.0,0
p_solar_Argentina_AR287,2020,0.0,0
p_wind_Argentina_AR302,2025,0.0,0
p_solar_Argentina_AR734,2045,0.0,0
p_solar_Argentina_AR272,2030,0.0,0
p_solar_Argentina_AR515,2035,0.0,0
p_solar_Chile_CL249,2025,0.0,0
p_wind_Argentina_AR370,2025,0.0,0
p_solar_Brazil_BR1751,2045,79957.37541251924,0
p_solar_Brazil_BR2526,2020,0.0,0
p_solar_Argentina_AR567,2040,0.0,0
p_solar_Argentina_AR89,2020,0.0,0
p_wind_Argentina_AR814,2035,0.0,0
p_solar_Brazil_BR2788,2025,0.0,0
p_solar_Chile_CL98,2030,0.0,0
p_solar_Brazil_BR1623,2050,78742.65611189112,0
p_solar_Brazil_BR1403,2020,0.0,0
p_solar_Brazil_BR2785,2040,87863.17064398604,0
p_wind_Argentina_AR123,2040,0.0,0
P_Brazil_Gas_ICE,2035,0.0,0
p_solar_Argentina_AR356,2040,0.0,0
p_solar_Argentina_AR358,2035,0.0,0
p_solar_Brazil_BR1543,2035,0.0,0
p_wind_Uruguay_UY30,2025,0.0,0
p_wind_Brazil_BR1287,2020,0.0,0
p_solar_Argentina_AR662,2030,0.0,0
p_wind_Argentina_AR459,2030,0.0,0
p_wind_Paraguay_PY2,2020,0.0,0
p_solar_Argentina_AR405,2020,0.0,0
p_wind_Argentina_AR264,2025,0.0,0
p_wind_Argentina_AR1077,2030,0.0,0
p_solar_Brazil_BR2385,2050,80377.74103950009,0
p_solar_Argentina_AR497,2050,0.0,0
p_solar_Argentina_AR60,2030,0.0,0
p_solar_Brazil_BR1984,2030,0.0,0
p_solar_Argentina_AR549,2050,0.0,0
p_solar_Brazil_BR2299,2045,81081.23703327295,0
p_solar_Chile_CL187,2020,0.0,0
p_solar_Uruguay_UY64,2040,0.0,0
p_wind_Argentina_AR983,2040,0.0,0
p_solar_Brazil_BR2644,2035,89604.66026443438,0
p_wind_Argentina_AR429,2040,0.0,0
p_wind_Argentina_AR770,2045,0.0,0
p_wind_Paraguay_PY15,2040,0.0,0
p_solar_Argentina_AR655,2030,0.0,0
p_wind_Argentina_AR904,2050,0.0,0
p_solar_Argentina_AR608,2050,0.0,0
p_wind_Argentina_AR881,2045,0.0,0
p_solar_Brazil_BR1201,2025,0.0,0
p_solar_Brazil_BR930,2035,0.0,0
p_solar_Brazil_BR1879,2045,77321.9467881189,0
p_wind_Argentina_AR418,2050,0.0,0
p_wind_Argentina_AR800,2040,0.0,0
p_wind_Argentina_AR926,2035,0.0,0
p_wind_Argentina_AR758,2050,0.0,0
p_solar_Brazil_BR878,2050,76099.85427653193,0
p_solar_Brazil_BR1929,2040,0.0,0
p_solar_Brazil_BR1754,2040,0.0,0
p_solar_Argentina_AR179,2030,89054.28228215259,0
p_solar_Argentina_AR731,2040,0.0,0
p_solar_Brazil_BR2214,2030,0.0,0
p_wind_Argentina_AR127,2030,0.0,0
p_solar_Brazil_BR1930,2040,84417.75197343627,0
P_Uruguay_Gas_ICE,2045,0.0,0
p_wind_Brazil_BR2685,2050,145137.73127418605,0
p_solar_Argentina_AR336,2030,0.0,0
p_wind_Argentina_AR764,2040,0.0,0
p_wind_Uruguay_UY37,2025,0.0,0
p_solar_Argentina_AR149,2030,0.0,0
p_solar_Brazil_BR1471,2020,0.0,0
p_solar_Paraguay_PY79,2050,73378.84098337831,0
p_solar_Uruguay_UY9,2020,0.0,0
p_wind_Brazil_BR2703,2030,0.0,0
p_solar_Argentina_AR253,2050,0.0,0
p_solar_Brazil_BR2262,2040,0.0,0
p_solar_Brazil_BR827,2035,0.0,0
p_wind_Argentina_AR357,2050,0.0,0
p_solar_Brazil_BR2614,2045,87908.69352494595,0
p_solar_Brazil_BR2311,2025,0.0,0
p_solar_Chile_CL300,2020,0.0,0
p_solar_Brazil_BR1147,2045,0.0,0
p_solar_Argentina_AR13,2035,0.0,0
p_wind_Argentina_AR1088,2025,0.0,0
p_solar_Argentina_AR623,2035,0.0,0
p_wind_Argentina_AR365,2030,0.0,0
p_wind_Argentina_AR838,2050,0.0,0
p_solar_Argentina_AR666,2050,0.0,0
p_solar_Paraguay_PY65,2035,0.0,0
p_solar_Argentina_AR404,2035,0.0,0
p_wind_Argentina_AR909,2050,0.0,0
p_wind_Uruguay_UY18,2030,0.0,0
p_solar_Brazil_BR2164,2035,0.0,0
p_solar_Brazil_BR1684,2020,0.0,0
p_wind_Argentina_AR952,2045,0.0,0
p_solar_Brazil_BR2762,2050,92555.74890818946,0
p_solar_Brazil_BR1881,2045,79837.01683544937,0
p_solar_Brazil_BR2774,2045,89956.10251849082,0
p_wind_Argentina_AR789,2050,0.0,0
p_wind_Brazil_BR883,2030,0.0,0
P_Uruguay_Diesel,2025,0.0,0
p_solar_Brazil_BR1257,2035,0.0,0
p_solar_Argentina_AR190,2045,0.0,0
p_solar_Brazil_BR833,2035,0.0,0
p_solar_Brazil_BR1943,2030,0.0,0
p_wind_Argentina_AR728,2050,0.0,0
p_wind_Argentina_AR1098,2040,0.0,0
p_wind_Argentina_AR842,2045,0.0,0
p_wind_Paraguay_PY12,2030,0.0,0
p_wind_Argentina_AR524,2020,0.0,0
p_solar_Brazil_BR2121,2020,0.0,0
p_wind_Argentina_AR762,2025,0.0,0
p_solar_Argentina_AR191,2040,0.0,0
p_wind_Argentina_AR611,2035,0.0,0
p_wind_Argentina_AR686,2050,0.0,0
p_wind_Argentina_AR864,2050,0.0,0
p_wind_Brazil_BR2814,2045,186669.84562064463,0
p_solar_Brazil_BR2723,2040,0.0,0
p_wind_Argentina_AR1078,2045,0.0,0
p_solar_Uruguay_UY5,2030,0.0,0
p_solar_Argentina_AR651,2035,0.0,0
p_solar_Argentina_AR462,2040,0.0,0
p_wind_Brazil_BR2810,2030,0.0,0
p_wind_Uruguay_UY4,2045,0.0,0
p_solar_Brazil_BR1192,2035,0.0,0
p_solar_Brazil_BR2353,2040,0.0,0
p_solar_Argentina_AR177,2030,94877.57224610422,0
p_solar_Brazil_BR1407,2030,0.0,0
p_wind_Chile_CL43,2020,0.0,0
p_solar_Chile_CL211,2025,0.0,0
p_solar_Argentina_AR603,2025,0.0,0
p_solar_Brazil_BR2215,2040,0.0,0
p_solar_Brazil_BR2334,2040,81894.54917420194,0
p_solar_Chile_CL158,2030,0.0,0
p_solar_Brazil_BR2137,2020,0.0,0
p_wind_Argentina_AR266,2035,0.0,0
p_wind_Argentina_AR798,2040,0.0,0
